,index,II,ABP,PLETH,RESP, RESP, HR, PULSE, SpO2, NBP SYS, NBP DIAS, NBP MEAN, PlsNBP, ABP SYS, ABP DIAS, ABP MEAN,sumpt
0,2022-06-15 06:18:42.008,104.0,149.0,178.0,115.0,,,,,,,,,,,,
1,2022-06-15 06:18:42.016,104.0,149.0,178.0,114.0,,,,,,,,,,,,
2,2022-06-15 06:18:42.024,104.0,149.0,179.0,113.0,,,,,,,,,,,,
3,2022-06-15 06:18:42.032,104.0,148.0,179.0,112.0,,,,,,,,,,,,
4,2022-06-15 06:18:42.040,103.0,147.0,179.0,111.0,,,,,,,,,,,,
5,2022-06-15 06:18:42.048,101.0,146.0,179.0,110.0,,,,,,,,,,,,
6,2022-06-15 06:18:42.056,101.0,145.0,179.0,109.0,,,,,,,,,,,,
7,2022-06-15 06:18:42.064,100.0,143.0,179.0,108.0,,,,,,,,,,,,
8,2022-06-15 06:18:42.072,100.0,142.0,180.0,107.0,,,,,,,,,,,,
9,2022-06-15 06:18:42.080,100.0,140.0,180.0,106.0,,,,,,,,,,,,
10,2022-06-15 06:18:42.088,100.0,139.0,180.0,105.0,,,,,,,,,,,,
11,2022-06-15 06:18:42.096,100.0,137.0,180.0,104.0,,,,,,,,,,,,
12,2022-06-15 06:18:42.104,100.0,136.0,179.0,103.0,,,,,,,,,,,,
13,2022-06-15 06:18:42.112,101.0,135.0,178.0,102.0,,,,,,,,,,,,
14,2022-06-15 06:18:42.120,104.0,134.0,177.0,101.0,,,,,,,,,,,,
15,2022-06-15 06:18:42.128,121.0,133.0,175.0,101.0,,,,,,,,,,,,
16,2022-06-15 06:18:42.136,154.0,132.0,172.0,100.0,,,,,,,,,,,,
17,2022-06-15 06:18:42.144,161.0,131.0,169.0,99.0,,,,,,,,,,,,
18,2022-06-15 06:18:42.152,77.0,130.0,165.0,98.0,,,,,,,,,,,,
19,2022-06-15 06:18:42.160,45.0,129.0,161.0,97.0,,,,,,,,,,,,
20,2022-06-15 06:18:42.168,53.0,128.0,156.0,96.0,,,,,,,,,,,,
21,2022-06-15 06:18:42.176,71.0,128.0,150.0,95.0,,,,,,,,,,,,
22,2022-06-15 06:18:42.184,89.0,127.0,145.0,94.0,,,,,,,,,,,,
23,2022-06-15 06:18:42.192,99.0,127.0,139.0,94.0,,,,,,,,,,,,
24,2022-06-15 06:18:42.200,103.0,126.0,134.0,93.0,,,,,,,,,,,,
25,2022-06-15 06:18:42.208,106.0,126.0,130.0,92.0,,,,,,,,,,,,
26,2022-06-15 06:18:42.216,107.0,126.0,126.0,91.0,,,,,,,,,,,,
27,2022-06-15 06:18:42.224,108.0,125.0,123.0,91.0,,,,,,,,,,,,
28,2022-06-15 06:18:42.232,108.0,125.0,120.0,90.0,,,,,,,,,,,,
29,2022-06-15 06:18:42.240,109.0,124.0,119.0,89.0,,,,,,,,,,,,
30,2022-06-15 06:18:42.248,109.0,123.0,117.0,89.0,,,,,,,,,,,,
31,2022-06-15 06:18:42.256,110.0,123.0,116.0,88.0,,,,,,,,,,,,
32,2022-06-15 06:18:42.264,110.0,122.0,115.0,87.0,,,,,,,,,,,,
33,2022-06-15 06:18:42.272,111.0,122.0,114.0,87.0,,,,,,,,,,,,
34,2022-06-15 06:18:42.280,111.0,121.0,113.0,86.0,,,,,,,,,,,,
35,2022-06-15 06:18:42.288,111.0,120.0,112.0,86.0,,,,,,,,,,,,
36,2022-06-15 06:18:42.296,111.0,120.0,111.0,85.0,,,,,,,,,,,,
37,2022-06-15 06:18:42.304,111.0,119.0,110.0,85.0,,,,,,,,,,,,
38,2022-06-15 06:18:42.312,111.0,119.0,108.0,84.0,,,,,,,,,,,,
39,2022-06-15 06:18:42.320,111.0,118.0,107.0,84.0,,,,,,,,,,,,
40,2022-06-15 06:18:42.328,111.0,118.0,106.0,84.0,,,,,,,,,,,,
41,2022-06-15 06:18:42.336,111.0,118.0,104.0,83.0,,,,,,,,,,,,
42,2022-06-15 06:18:42.344,111.0,119.0,103.0,83.0,,,,,,,,,,,,
43,2022-06-15 06:18:42.352,111.0,122.0,102.0,83.0,,,,,,,,,,,,
44,2022-06-15 06:18:42.360,110.0,126.0,101.0,82.0,,,,,,,,,,,,
45,2022-06-15 06:18:42.368,109.0,133.0,100.0,82.0,,,,,,,,,,,,
46,2022-06-15 06:18:42.376,109.0,141.0,98.0,82.0,,,,,,,,,,,,
47,2022-06-15 06:18:42.384,107.0,153.0,97.0,81.0,,,,,,,,,,,,
48,2022-06-15 06:18:42.392,107.0,165.0,95.0,81.0,,,,,,,,,,,,
49,2022-06-15 06:18:42.400,105.0,178.0,94.0,80.0,,,,,,,,,,,,
50,2022-06-15 06:18:42.408,104.0,190.0,93.0,80.0,,,,,,,,,,,,
51,2022-06-15 06:18:42.416,103.0,200.0,92.0,80.0,,,,,,,,,,,,
52,2022-06-15 06:18:42.424,102.0,207.0,91.0,79.0,,,,,,,,,,,,
53,2022-06-15 06:18:42.432,99.0,213.0,90.0,79.0,,,,,,,,,,,,
54,2022-06-15 06:18:42.440,98.0,215.0,89.0,78.0,,,,,,,,,,,,
55,2022-06-15 06:18:42.448,97.0,217.0,88.0,78.0,,,,,,,,,,,,
56,2022-06-15 06:18:42.456,96.0,217.0,87.0,77.0,,,,,,,,,,,,
57,2022-06-15 06:18:42.464,96.0,216.0,86.0,77.0,,,,,,,,,,,,
58,2022-06-15 06:18:42.472,96.0,215.0,86.0,76.0,,,,,,,,,,,,
59,2022-06-15 06:18:42.480,97.0,214.0,85.0,76.0,,,,,,,,,,,,
60,2022-06-15 06:18:42.488,97.0,213.0,85.0,75.0,,,,,,,,,,,,
61,2022-06-15 06:18:42.496,98.0,212.0,84.0,74.0,,,,,,,,,,,,
62,2022-06-15 06:18:42.504,99.0,212.0,84.0,74.0,,,,,,,,,,,,
63,2022-06-15 06:18:42.512,99.0,211.0,83.0,73.0,,,,,,,,,,,,
64,2022-06-15 06:18:42.520,99.0,211.0,82.0,72.0,,,,,,,,,,,,
65,2022-06-15 06:18:42.528,99.0,211.0,81.0,71.0,,,,,,,,,,,,
66,2022-06-15 06:18:42.536,100.0,211.0,80.0,71.0,,,,,,,,,,,,
67,2022-06-15 06:18:42.544,100.0,211.0,80.0,70.0,,,,,,,,,,,,
68,2022-06-15 06:18:42.552,100.0,210.0,79.0,69.0,,,,,,,,,,,,
69,2022-06-15 06:18:42.560,100.0,210.0,79.0,68.0,,,,,,,,,,,,
70,2022-06-15 06:18:42.568,100.0,209.0,78.0,67.0,,,,,,,,,,,,
71,2022-06-15 06:18:42.576,100.0,208.0,78.0,67.0,,,,,,,,,,,,
72,2022-06-15 06:18:42.584,100.0,207.0,78.0,66.0,,,,,,,,,,,,
73,2022-06-15 06:18:42.592,100.0,204.0,78.0,65.0,,,,,,,,,,,,
74,2022-06-15 06:18:42.600,100.0,201.0,78.0,64.0,,,,,,,,,,,,
75,2022-06-15 06:18:42.608,100.0,197.0,80.0,63.0,,,,,,,,,,,,
76,2022-06-15 06:18:42.616,100.0,191.0,83.0,63.0,,,,,,,,,,,,
77,2022-06-15 06:18:42.624,101.0,184.0,87.0,62.0,,,,,,,,,,,,
78,2022-06-15 06:18:42.632,101.0,176.0,94.0,62.0,,,,,,,,,,,,
79,2022-06-15 06:18:42.640,100.0,168.0,102.0,61.0,,,,,,,,,,,,
80,2022-06-15 06:18:42.648,101.0,161.0,110.0,60.0,,,,,,,,,,,,
81,2022-06-15 06:18:42.656,101.0,155.0,119.0,60.0,,,,,,,,,,,,
82,2022-06-15 06:18:42.664,101.0,151.0,129.0,59.0,,,,,,,,,,,,
83,2022-06-15 06:18:42.672,101.0,149.0,138.0,59.0,,,,,,,,,,,,
84,2022-06-15 06:18:42.680,101.0,147.0,148.0,58.0,,,,,,,,,,,,
85,2022-06-15 06:18:42.688,101.0,147.0,156.0,58.0,,,,,,,,,,,,
86,2022-06-15 06:18:42.696,103.0,147.0,162.0,58.0,,,,,,,,,,,,
87,2022-06-15 06:18:42.704,103.0,147.0,167.0,57.0,,,,,,,,,,,,
88,2022-06-15 06:18:42.712,104.0,148.0,170.0,57.0,,,,,,,,,,,,
89,2022-06-15 06:18:42.720,103.0,149.0,172.0,57.0,,,,,,,,,,,,
90,2022-06-15 06:18:42.728,105.0,149.0,174.0,57.0,,,,,,,,,,,,
91,2022-06-15 06:18:42.736,104.0,149.0,175.0,56.0,,,,,,,,,,,,
92,2022-06-15 06:18:42.744,105.0,149.0,175.0,56.0,,,,,,,,,,,,
93,2022-06-15 06:18:42.752,104.0,148.0,175.0,56.0,,,,,,,,,,,,
94,2022-06-15 06:18:42.760,104.0,148.0,175.0,55.0,,,,,,,,,,,,
95,2022-06-15 06:18:42.768,102.0,146.0,175.0,55.0,,,,,,,,,,,,
96,2022-06-15 06:18:42.776,101.0,145.0,175.0,55.0,,,,,,,,,,,,
97,2022-06-15 06:18:42.784,100.0,144.0,175.0,55.0,,,,,,,,,,,,
98,2022-06-15 06:18:42.792,100.0,142.0,175.0,54.0,,,,,,,,,,,,
99,2022-06-15 06:18:42.800,99.0,141.0,175.0,54.0,,,,,,,,,,,,
100,2022-06-15 06:18:42.808,100.0,139.0,174.0,54.0,,,,,,,,,,,,
101,2022-06-15 06:18:42.816,99.0,138.0,174.0,54.0,,,,,,,,,,,,
102,2022-06-15 06:18:42.824,100.0,136.0,174.0,53.0,,,,,,,,,,,,
103,2022-06-15 06:18:42.832,99.0,135.0,173.0,53.0,,,,,,,,,,,,
104,2022-06-15 06:18:42.840,100.0,134.0,172.0,53.0,,,,,,,,,,,,
105,2022-06-15 06:18:42.848,105.0,133.0,170.0,53.0,,,,,,,,,,,,
106,2022-06-15 06:18:42.856,127.0,132.0,168.0,53.0,,,,,,,,,,,,
107,2022-06-15 06:18:42.864,158.0,131.0,165.0,53.0,,,,,,,,,,,,
108,2022-06-15 06:18:42.872,131.0,130.0,162.0,52.0,,,,,,,,,,,,
109,2022-06-15 06:18:42.880,60.0,129.0,157.0,52.0,,,,,,,,,,,,
110,2022-06-15 06:18:42.888,44.0,129.0,153.0,52.0,,,,,,,,,,,,
111,2022-06-15 06:18:42.896,56.0,128.0,147.0,52.0,,,,,,,,,,,,
112,2022-06-15 06:18:42.904,75.0,127.0,142.0,52.0,,,,,,,,,,,,
113,2022-06-15 06:18:42.912,91.0,127.0,136.0,51.0,,,,,,,,,,,,
114,2022-06-15 06:18:42.920,100.0,127.0,131.0,51.0,,,,,,,,,,,,
115,2022-06-15 06:18:42.928,105.0,126.0,126.0,51.0,,,,,,,,,,,,
116,2022-06-15 06:18:42.936,106.0,126.0,122.0,51.0,,,,,,,,,,,,
117,2022-06-15 06:18:42.944,107.0,125.0,119.0,51.0,,,,,,,,,,,,
118,2022-06-15 06:18:42.952,107.0,125.0,117.0,51.0,,,,,,,,,,,,
119,2022-06-15 06:18:42.960,108.0,124.0,115.0,51.0,,,,,,,,,,,,
120,2022-06-15 06:18:42.968,108.0,124.0,114.0,51.0,,,,,,,,,,,,
121,2022-06-15 06:18:42.976,109.0,123.0,112.0,51.0,,,,,,,,,,,,
122,2022-06-15 06:18:42.984,109.0,122.0,111.0,51.0,,,,,,,,,,,,
123,2022-06-15 06:18:42.992,110.0,122.0,111.0,51.0,,,,,,,,,,,,
124,2022-06-15 06:18:43.000,110.0,121.0,110.0,51.0,,,,,,,,,,,,
125,2022-06-15 06:18:43.008,111.0,121.0,109.0,51.0,,,,,,,,,,,,
126,2022-06-15 06:18:43.016,110.0,120.0,108.0,51.0,,,,,,,,,,,,
127,2022-06-15 06:18:43.024,111.0,119.0,107.0,52.0,,,,,,,,,,,,
128,2022-06-15 06:18:43.032,111.0,119.0,106.0,52.0,,,,,,,,,,,,
129,2022-06-15 06:18:43.040,111.0,118.0,105.0,52.0,,,,,,,,,,,,
130,2022-06-15 06:18:43.048,111.0,118.0,103.0,52.0,,,,,,,,,,,,
131,2022-06-15 06:18:43.056,111.0,118.0,102.0,52.0,,,,,,,,,,,,
132,2022-06-15 06:18:43.064,111.0,118.0,101.0,53.0,,,,,,,,,,,,
133,2022-06-15 06:18:43.072,110.0,120.0,100.0,53.0,,,,,,,,,,,,
134,2022-06-15 06:18:43.080,110.0,123.0,98.0,53.0,,,,,,,,,,,,
135,2022-06-15 06:18:43.088,109.0,127.0,97.0,53.0,,,,,,,,,,,,
136,2022-06-15 06:18:43.096,109.0,134.0,95.0,53.0,,,,,,,,,,,,
137,2022-06-15 06:18:43.104,108.0,144.0,94.0,54.0,,,,,,,,,,,,
138,2022-06-15 06:18:43.112,107.0,156.0,93.0,54.0,,,,,,,,,,,,
139,2022-06-15 06:18:43.120,106.0,168.0,92.0,54.0,,,,,,,,,,,,
140,2022-06-15 06:18:43.128,105.0,181.0,91.0,54.0,,,,,,,,,,,,
141,2022-06-15 06:18:43.136,103.0,192.0,90.0,54.0,,,,,,,,,,,,
142,2022-06-15 06:18:43.144,102.0,202.0,89.0,55.0,,,,,,,,,,,,
143,2022-06-15 06:18:43.152,100.0,209.0,88.0,55.0,,,,,,,,,,,,
144,2022-06-15 06:18:43.160,98.0,213.0,87.0,55.0,,,,,,,,,,,,
145,2022-06-15 06:18:43.168,97.0,216.0,86.0,55.0,,,,,,,,,,,,
146,2022-06-15 06:18:43.176,96.0,217.0,86.0,55.0,,,,,,,,,,,,
147,2022-06-15 06:18:43.184,96.0,217.0,85.0,55.0,,,,,,,,,,,,
148,2022-06-15 06:18:43.192,96.0,216.0,84.0,55.0,,,,,,,,,,,,
149,2022-06-15 06:18:43.200,96.0,215.0,83.0,55.0,,,,,,,,,,,,
150,2022-06-15 06:18:43.208,97.0,214.0,82.0,55.0,,,,,,,,,,,,
151,2022-06-15 06:18:43.216,97.0,213.0,81.0,55.0,,,,,,,,,,,,
152,2022-06-15 06:18:43.224,99.0,212.0,81.0,55.0,,,,,,,,,,,,
153,2022-06-15 06:18:43.232,99.0,212.0,80.0,54.0,,,,,,,,,,,,
154,2022-06-15 06:18:43.240,99.0,211.0,80.0,54.0,,,,,,,,,,,,
155,2022-06-15 06:18:43.248,99.0,211.0,79.0,54.0,,,,,,,,,,,,
156,2022-06-15 06:18:43.256,99.0,211.0,79.0,54.0,,,,,,,,,,,,
157,2022-06-15 06:18:43.264,99.0,211.0,78.0,53.0,,,,,,,,,,,,
158,2022-06-15 06:18:43.272,100.0,210.0,78.0,53.0,,,,,,,,,,,,
159,2022-06-15 06:18:43.280,100.0,210.0,77.0,53.0,,,,,,,,,,,,
160,2022-06-15 06:18:43.288,99.0,210.0,77.0,52.0,,,,,,,,,,,,
161,2022-06-15 06:18:43.296,100.0,209.0,76.0,52.0,,,,,,,,,,,,
162,2022-06-15 06:18:43.304,100.0,208.0,75.0,52.0,,,,,,,,,,,,
163,2022-06-15 06:18:43.312,101.0,206.0,75.0,51.0,,,,,,,,,,,,
164,2022-06-15 06:18:43.320,100.0,203.0,75.0,51.0,,,,,,,,,,,,
165,2022-06-15 06:18:43.328,100.0,200.0,76.0,51.0,,,,,,,,,,,,
166,2022-06-15 06:18:43.336,100.0,195.0,78.0,50.0,,,,,,,,,,,,
167,2022-06-15 06:18:43.344,101.0,188.0,82.0,50.0,,,,,,,,,,,,
168,2022-06-15 06:18:43.352,101.0,181.0,86.0,50.0,,,,,,,,,,,,
169,2022-06-15 06:18:43.360,101.0,173.0,92.0,50.0,,,,,,,,,,,,
170,2022-06-15 06:18:43.368,100.0,166.0,100.0,49.0,,,,,,,,,,,,
171,2022-06-15 06:18:43.376,101.0,159.0,110.0,49.0,,,,,,,,,,,,
172,2022-06-15 06:18:43.384,101.0,154.0,120.0,49.0,,,,,,,,,,,,
173,2022-06-15 06:18:43.392,101.0,151.0,130.0,49.0,,,,,,,,,,,,
174,2022-06-15 06:18:43.400,100.0,148.0,140.0,49.0,,,,,,,,,,,,
175,2022-06-15 06:18:43.408,101.0,147.0,149.0,49.0,,,,,,,,,,,,
176,2022-06-15 06:18:43.416,101.0,147.0,157.0,49.0,,,,,,,,,,,,
177,2022-06-15 06:18:43.424,103.0,147.0,163.0,49.0,,,,,,,,,,,,
178,2022-06-15 06:18:43.432,103.0,148.0,167.0,49.0,,,,,,,,,,,,
179,2022-06-15 06:18:43.440,103.0,149.0,170.0,49.0,,,,,,,,,,,,
180,2022-06-15 06:18:43.448,103.0,149.0,172.0,49.0,,,,,,,,,,,,
181,2022-06-15 06:18:43.456,104.0,149.0,173.0,49.0,,,,,,,,,,,,
182,2022-06-15 06:18:43.464,104.0,149.0,173.0,49.0,,,,,,,,,,,,
183,2022-06-15 06:18:43.472,104.0,149.0,173.0,49.0,,,,,,,,,,,,
184,2022-06-15 06:18:43.480,103.0,148.0,174.0,49.0,,,,,,,,,,,,
185,2022-06-15 06:18:43.488,102.0,147.0,174.0,50.0,,,,,,,,,,,,
186,2022-06-15 06:18:43.496,101.0,146.0,174.0,50.0,,,,,,,,,,,,
187,2022-06-15 06:18:43.504,100.0,145.0,174.0,50.0,,,,,,,,,,,,
188,2022-06-15 06:18:43.512,100.0,143.0,174.0,50.0,,,,,,,,,,,,
189,2022-06-15 06:18:43.520,99.0,142.0,174.0,50.0,,,,,,,,,,,,
190,2022-06-15 06:18:43.528,100.0,140.0,174.0,50.0,,,,,,,,,,,,
191,2022-06-15 06:18:43.536,99.0,139.0,173.0,50.0,,,,,,,,,,,,
192,2022-06-15 06:18:43.544,99.0,137.0,173.0,50.0,,,,,,,,,,,,
193,2022-06-15 06:18:43.552,99.0,136.0,172.0,50.0,,,,,,,,,,,,
194,2022-06-15 06:18:43.560,99.0,135.0,171.0,50.0,,,,,,,,,,,,
195,2022-06-15 06:18:43.568,101.0,134.0,169.0,51.0,,,,,,,,,,,,
196,2022-06-15 06:18:43.576,115.0,133.0,168.0,51.0,,,,,,,,,,,,
197,2022-06-15 06:18:43.584,146.0,132.0,166.0,51.0,,,,,,,,,,,,
198,2022-06-15 06:18:43.592,158.0,131.0,163.0,51.0,,,,,,,,,,,,
199,2022-06-15 06:18:43.600,86.0,130.0,159.0,51.0,,,,,,,,,,,,
200,2022-06-15 06:18:43.608,44.0,129.0,154.0,51.0,,,,,,,,,,,,
201,2022-06-15 06:18:43.616,49.0,129.0,149.0,51.0,,,,,,,,,,,,
202,2022-06-15 06:18:43.624,67.0,128.0,144.0,51.0,,,,,,,,,,,,
203,2022-06-15 06:18:43.632,86.0,127.0,139.0,51.0,,,,,,,,,,,,
204,2022-06-15 06:18:43.640,97.0,127.0,133.0,52.0,,,,,,,,,,,,
205,2022-06-15 06:18:43.648,103.0,127.0,129.0,52.0,,,,,,,,,,,,
206,2022-06-15 06:18:43.656,105.0,126.0,125.0,52.0,,,,,,,,,,,,
207,2022-06-15 06:18:43.664,106.0,126.0,121.0,52.0,,,,,,,,,,,,
208,2022-06-15 06:18:43.672,107.0,125.0,118.0,52.0,,,,,,,,,,,,
209,2022-06-15 06:18:43.680,108.0,125.0,116.0,52.0,,,,,,,,,,,,
210,2022-06-15 06:18:43.688,107.0,124.0,114.0,53.0,,,,,,,,,,,,
211,2022-06-15 06:18:43.696,108.0,124.0,113.0,53.0,,,,,,,,,,,,
212,2022-06-15 06:18:43.704,109.0,123.0,112.0,53.0,,,,,,,,,,,,
213,2022-06-15 06:18:43.712,110.0,122.0,111.0,53.0,,,,,,,,,,,,
214,2022-06-15 06:18:43.720,110.0,122.0,110.0,54.0,,,,,,,,,,,,
215,2022-06-15 06:18:43.728,111.0,121.0,109.0,54.0,,,,,,,,,,,,
216,2022-06-15 06:18:43.736,111.0,120.0,108.0,54.0,,,,,,,,,,,,
217,2022-06-15 06:18:43.744,111.0,120.0,107.0,54.0,,,,,,,,,,,,
218,2022-06-15 06:18:43.752,111.0,119.0,107.0,55.0,,,,,,,,,,,,
219,2022-06-15 06:18:43.760,111.0,119.0,106.0,55.0,,,,,,,,,,,,
220,2022-06-15 06:18:43.768,111.0,118.0,105.0,55.0,,,,,,,,,,,,
221,2022-06-15 06:18:43.776,111.0,118.0,104.0,55.0,,,,,,,,,,,,
222,2022-06-15 06:18:43.784,111.0,118.0,102.0,56.0,,,,,,,,,,,,
223,2022-06-15 06:18:43.792,111.0,119.0,100.0,56.0,,,,,,,,,,,,
224,2022-06-15 06:18:43.800,110.0,122.0,98.0,56.0,,,,,,,,,,,,
225,2022-06-15 06:18:43.808,110.0,126.0,97.0,57.0,,,,,,,,,,,,
226,2022-06-15 06:18:43.816,109.0,132.0,95.0,57.0,,,,,,,,,,,,
227,2022-06-15 06:18:43.824,108.0,141.0,94.0,57.0,,,,,,,,,,,,
228,2022-06-15 06:18:43.832,107.0,152.0,93.0,57.0,,,,,,,,,,,,
229,2022-06-15 06:18:43.840,106.0,164.0,91.0,58.0,,,,,,,,,,,,
230,2022-06-15 06:18:43.848,105.0,177.0,91.0,58.0,,,,,,,,,,,,
231,2022-06-15 06:18:43.856,104.0,189.0,90.0,58.0,,,,,,,,,,,,
232,2022-06-15 06:18:43.864,102.0,199.0,89.0,58.0,,,,,,,,,,,,
233,2022-06-15 06:18:43.872,101.0,207.0,88.0,58.0,,,,,,,,,,,,
234,2022-06-15 06:18:43.880,99.0,212.0,87.0,58.0,,,,,,,,,,,,
235,2022-06-15 06:18:43.888,98.0,215.0,87.0,58.0,,,,,,,,,,,,
236,2022-06-15 06:18:43.896,97.0,217.0,86.0,58.0,,,,,,,,,,,,
237,2022-06-15 06:18:43.904,96.0,217.0,85.0,58.0,,,,,,,,,,,,
238,2022-06-15 06:18:43.912,95.0,216.0,84.0,58.0,,,,,,,,,,,,
239,2022-06-15 06:18:43.920,96.0,215.0,83.0,58.0,,,,,,,,,,,,
240,2022-06-15 06:18:43.928,96.0,214.0,83.0,58.0,,,,,,,,,,,,
241,2022-06-15 06:18:43.936,97.0,213.0,82.0,58.0,,,,,,,,,,,,
242,2022-06-15 06:18:43.944,98.0,213.0,82.0,58.0,,,,,,,,,,,,
243,2022-06-15 06:18:43.952,99.0,212.0,81.0,58.0,,,,,,,,,,,,
244,2022-06-15 06:18:43.960,100.0,212.0,81.0,58.0,,,,,,,,,,,,
245,2022-06-15 06:18:43.968,100.0,211.0,81.0,58.0,,,,,,,,,,,,
246,2022-06-15 06:18:43.976,100.0,211.0,81.0,57.0,,,,,,,,,,,,
247,2022-06-15 06:18:43.984,99.0,211.0,80.0,57.0,,,,,,,,,,,,
248,2022-06-15 06:18:43.992,99.0,211.0,79.0,57.0,,,,,,,,,,,,
249,2022-06-15 06:18:44.000,99.0,211.0,78.0,57.0,,,,,,,,,,,,
250,2022-06-15 06:18:44.008,100.0,210.0,78.0,56.0,,,,,,,,,,,,
251,2022-06-15 06:18:44.016,99.0,209.0,77.0,56.0,,,,,,,,,,,,
252,2022-06-15 06:18:44.024,100.0,208.0,76.0,56.0,,,,,,,,,,,,
253,2022-06-15 06:18:44.032,99.0,207.0,75.0,55.0,,,,,,,,,,,,
254,2022-06-15 06:18:44.040,100.0,204.0,75.0,55.0,,,,,,,,,,,,
255,2022-06-15 06:18:44.048,99.0,201.0,75.0,55.0,,,,,,,,,,,,
256,2022-06-15 06:18:44.056,100.0,197.0,76.0,54.0,,,,,,,,,,,,
257,2022-06-15 06:18:44.064,100.0,191.0,78.0,54.0,,,,,,,,,,,,
258,2022-06-15 06:18:44.072,99.0,184.0,82.0,54.0,,,,,,,,,,,,
259,2022-06-15 06:18:44.080,100.0,177.0,88.0,54.0,,,,,,,,,,,,
260,2022-06-15 06:18:44.088,100.0,169.0,96.0,54.0,,,,,,,,,,,,
261,2022-06-15 06:18:44.096,100.0,162.0,105.0,54.0,,,,,,,,,,,,
262,2022-06-15 06:18:44.104,100.0,156.0,115.0,54.0,,,,,,,,,,,,
263,2022-06-15 06:18:44.112,101.0,151.0,126.0,54.0,,,,,,,,,,,,
264,2022-06-15 06:18:44.120,100.0,148.0,136.0,54.0,,,,,,,,,,,,
265,2022-06-15 06:18:44.128,100.0,146.0,146.0,54.0,,,,,,,,,,,,
266,2022-06-15 06:18:44.136,100.0,146.0,154.0,54.0,,,,,,,,,,,,
267,2022-06-15 06:18:44.144,100.0,146.0,161.0,54.0,,,,,,,,,,,,
268,2022-06-15 06:18:44.152,101.0,146.0,165.0,55.0,,,,,,,,,,,,
269,2022-06-15 06:18:44.160,103.0,147.0,168.0,55.0,,,,,,,,,,,,
270,2022-06-15 06:18:44.168,103.0,148.0,171.0,55.0,,,,,,,,,,,,
271,2022-06-15 06:18:44.176,103.0,148.0,172.0,56.0,,,,,,,,,,,,
272,2022-06-15 06:18:44.184,103.0,148.0,173.0,56.0,,,,,,,,,,,,
273,2022-06-15 06:18:44.192,104.0,148.0,174.0,57.0,,,,,,,,,,,,
274,2022-06-15 06:18:44.200,103.0,148.0,174.0,58.0,,,,,,,,,,,,
275,2022-06-15 06:18:44.208,103.0,147.0,174.0,58.0,,,,,,,,,,,,
276,2022-06-15 06:18:44.216,103.0,146.0,173.0,59.0,,,,,,,,,,,,
277,2022-06-15 06:18:44.224,102.0,144.0,173.0,59.0,,,,,,,,,,,,
278,2022-06-15 06:18:44.232,101.0,143.0,173.0,60.0,,,,,,,,,,,,
279,2022-06-15 06:18:44.240,100.0,141.0,173.0,61.0,,,,,,,,,,,,
280,2022-06-15 06:18:44.248,99.0,140.0,173.0,62.0,,,,,,,,,,,,
281,2022-06-15 06:18:44.256,99.0,138.0,173.0,63.0,,,,,,,,,,,,
282,2022-06-15 06:18:44.264,99.0,137.0,172.0,63.0,,,,,,,,,,,,
283,2022-06-15 06:18:44.272,99.0,136.0,172.0,64.0,,,,,,,,,,,,
284,2022-06-15 06:18:44.280,99.0,134.0,171.0,65.0,,,,,,,,,,,,
285,2022-06-15 06:18:44.288,99.0,133.0,170.0,66.0,,,,,,,,,,,,
286,2022-06-15 06:18:44.296,99.0,132.0,168.0,67.0,,,,,,,,,,,,
287,2022-06-15 06:18:44.304,103.0,131.0,166.0,68.0,,,,,,,,,,,,
288,2022-06-15 06:18:44.312,122.0,130.0,163.0,69.0,,,,,,,,,,,,
289,2022-06-15 06:18:44.320,157.0,129.0,160.0,70.0,,,,,,,,,,,,
290,2022-06-15 06:18:44.328,161.0,129.0,155.0,71.0,,,,,,,,,,,,
291,2022-06-15 06:18:44.336,71.0,128.0,150.0,73.0,,,,,,,,,,,,
292,2022-06-15 06:18:44.344,44.0,127.0,145.0,74.0,,,,,,,,,,,,
293,2022-06-15 06:18:44.352,52.0,127.0,140.0,76.0,,,,,,,,,,,,
294,2022-06-15 06:18:44.360,71.0,126.0,135.0,77.0,,,,,,,,,,,,
295,2022-06-15 06:18:44.368,88.0,126.0,130.0,79.0,,,,,,,,,,,,
296,2022-06-15 06:18:44.376,98.0,125.0,126.0,80.0,,,,,,,,,,,,
297,2022-06-15 06:18:44.384,103.0,125.0,121.0,81.0,,,,,,,,,,,,
298,2022-06-15 06:18:44.392,105.0,124.0,117.0,83.0,,,,,,,,,,,,
299,2022-06-15 06:18:44.400,106.0,124.0,114.0,84.0,,,,,,,,,,,,
300,2022-06-15 06:18:44.408,107.0,123.0,112.0,86.0,,,,,,,,,,,,
301,2022-06-15 06:18:44.416,107.0,123.0,111.0,88.0,,,,,,,,,,,,
302,2022-06-15 06:18:44.424,108.0,123.0,110.0,89.0,,,,,,,,,,,,
303,2022-06-15 06:18:44.432,108.0,122.0,109.0,91.0,,,,,,,,,,,,
304,2022-06-15 06:18:44.440,109.0,121.0,109.0,92.0,,,,,,,,,,,,
305,2022-06-15 06:18:44.448,109.0,121.0,109.0,94.0,,,,,,,,,,,,
306,2022-06-15 06:18:44.456,109.0,120.0,108.0,95.0,,,,,,,,,,,,
307,2022-06-15 06:18:44.464,110.0,120.0,108.0,97.0,,,,,,,,,,,,
308,2022-06-15 06:18:44.472,110.0,119.0,107.0,98.0,,,,,,,,,,,,
